province,sector_code,sector_name,basis,year,pdrb_sector
Sulawesi Selatan,C,Industri Pengolahan,ADHK,2021,44075.0
Sulawesi Selatan,C,Industri Pengolahan,ADHK,2022,48363.0
Sulawesi Selatan,C,Industri Pengolahan,ADHK,2023,50445.0
Sulawesi Selatan,C,Industri Pengolahan,ADHK,2024,52887.0
Sulawesi Selatan,D,Pengadaan Listrik dan Gas,ADHK,2020,319.0
Sulawesi Selatan,D,Pengadaan Listrik dan Gas,ADHK,2021,353.0
Sulawesi Selatan,D,Pengadaan Listrik dan Gas,ADHK,2022,405.0
Sulawesi Selatan,D,Pengadaan Listrik dan Gas,ADHK,2023,440.0
Sulawesi Selatan,D,Pengadaan Listrik dan Gas,ADHK,2024,447.0
Sulawesi Selatan,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHK,2020,394.0
Sulawesi Selatan,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHK,2021,410.0
Sulawesi Selatan,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHK,2022,437.0
Sulawesi Selatan,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHK,2023,450.0
Sulawesi Selatan,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHK,2024,472.0
Sulawesi Selatan,F,Konstruksi,ADHK,2020,41875.0
Sulawesi Selatan,F,Konstruksi,ADHK,2021,43610.0
Sulawesi Selatan,F,Konstruksi,ADHK,2022,44304.0
Sulawesi Selatan,F,Konstruksi,ADHK,2023,46609.0
Sulawesi Selatan,F,Konstruksi,ADHK,2024,47095.0
Sulawesi Selatan,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHK,2020,49799.0
Sulawesi Selatan,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHK,2021,53035.0
Sulawesi Selatan,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHK,2022,56510.0
Sulawesi Selatan,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHK,2023,59196.0
Sulawesi Selatan,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHK,2024,62512.0
Sulawesi Selatan,H,Transportasi dan Pergudangan,ADHK,2020,9411.0
Sulawesi Selatan,H,Transportasi dan Pergudangan,ADHK,2021,9901.0
Sulawesi Selatan,H,Transportasi dan Pergudangan,ADHK,2022,12000.0
Sulawesi Selatan,H,Transportasi dan Pergudangan,ADHK,2023,13024.0
Sulawesi Selatan,H,Transportasi dan Pergudangan,ADHK,2024,13687.0
Sulawesi Selatan,I,Penyediaan Akomodasi dan Makan Minum,ADHK,2020,4237.0
Sulawesi Selatan,I,Penyediaan Akomodasi dan Makan Minum,ADHK,2021,4362.0
Sulawesi Selatan,I,Penyediaan Akomodasi dan Makan Minum,ADHK,2022,5153.0
Sulawesi Selatan,I,Penyediaan Akomodasi dan Makan Minum,ADHK,2023,5499.0
Sulawesi Selatan,I,Penyediaan Akomodasi dan Makan Minum,ADHK,2024,5848.0
Sulawesi Selatan,J,Informasi dan Komunikasi,ADHK,2020,25870.0
Sulawesi Selatan,J,Informasi dan Komunikasi,ADHK,2021,27522.0
Sulawesi Selatan,J,Informasi dan Komunikasi,ADHK,2022,28966.0
Sulawesi Selatan,J,Informasi dan Komunikasi,ADHK,2023,30953.0
Sulawesi Selatan,J,Informasi dan Komunikasi,ADHK,2024,33097.0
Sulawesi Selatan,K,Jasa Keuangan dan Asuransi,ADHK,2020,11458.0
Sulawesi Selatan,K,Jasa Keuangan dan Asuransi,ADHK,2021,11588.0
Sulawesi Selatan,K,Jasa Keuangan dan Asuransi,ADHK,2022,11721.0
Sulawesi Selatan,K,Jasa Keuangan dan Asuransi,ADHK,2023,12062.0
Sulawesi Selatan,K,Jasa Keuangan dan Asuransi,ADHK,2024,12848.0
Sulawesi Selatan,L,Real Estate,ADHK,2020,11704.0
Sulawesi Selatan,L,Real Estate,ADHK,2021,12005.0
Sulawesi Selatan,L,Real Estate,ADHK,2022,12469.0
Sulawesi Selatan,L,Real Estate,ADHK,2023,13094.0
Sulawesi Selatan,L,Real Estate,ADHK,2024,13887.0
Sulawesi Selatan,"M,N",Jasa Perusahaan,ADHK,2020,1356.0
Sulawesi Selatan,"M,N",Jasa Perusahaan,ADHK,2021,1440.0
Sulawesi Selatan,"M,N",Jasa Perusahaan,ADHK,2022,1644.0
Sulawesi Selatan,"M,N",Jasa Perusahaan,ADHK,2023,1797.0
Sulawesi Selatan,"M,N",Jasa Perusahaan,ADHK,2024,1912.0
Sulawesi Selatan,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHK,2020,14417.0
Sulawesi Selatan,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHK,2021,14838.0
Sulawesi Selatan,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHK,2022,15133.0
Sulawesi Selatan,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHK,2023,15641.0
Sulawesi Selatan,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHK,2024,16329.0
Sulawesi Selatan,P,Jasa Pendidikan,ADHK,2020,19465.0
Sulawesi Selatan,P,Jasa Pendidikan,ADHK,2021,20179.0
Sulawesi Selatan,P,Jasa Pendidikan,ADHK,2022,20750.0
Sulawesi Selatan,P,Jasa Pendidikan,ADHK,2023,21330.0
Sulawesi Selatan,P,Jasa Pendidikan,ADHK,2024,22956.0
Sulawesi Selatan,Q,Jasa Kesehatan dan Kegiatan Sosial,ADHK,2020,7383.0
Sulawesi Selatan,Q,Jasa Kesehatan dan Kegiatan Sosial,ADHK,2021,7956.0
Sulawesi Selatan,Q,Jasa Kesehatan dan Kegiatan Sosial,ADHK,2022,8644.0
Sulawesi Selatan,Q,Jasa Kesehatan dan Kegiatan Sosial,ADHK,2023,9278.0
Sulawesi Selatan,Q,Jasa Kesehatan dan Kegiatan Sosial,ADHK,2024,10541.0
Sulawesi Selatan,"R,S,T,U",Jasa lainnya,ADHK,2020,4215.0
Sulawesi Selatan,"R,S,T,U",Jasa lainnya,ADHK,2021,4534.0
Sulawesi Selatan,"R,S,T,U",Jasa lainnya,ADHK,2022,4967.0
Sulawesi Selatan,"R,S,T,U",Jasa lainnya,ADHK,2023,5525.0
Sulawesi Selatan,"R,S,T,U",Jasa lainnya,ADHK,2024,6330.0
Sulawesi Tenggara,A,"Pertanian, Kehutanan, dan Perikanan",ADHB,2020,31395.0
Sulawesi Tenggara,A,"Pertanian, Kehutanan, dan Perikanan",ADHB,2021,32925.0
Sulawesi Tenggara,A,"Pertanian, Kehutanan, dan Perikanan",ADHB,2022,36964.0
Sulawesi Tenggara,A,"Pertanian, Kehutanan, dan Perikanan",ADHB,2023,40544.0
Sulawesi Tenggara,A,"Pertanian, Kehutanan, dan Perikanan",ADHB,2024,44495.0
Sulawesi Tenggara,B,Pertambangan dan Penggalian,ADHB,2020,25749.0
Sulawesi Tenggara,B,Pertambangan dan Penggalian,ADHB,2021,26989.0
Sulawesi Tenggara,B,Pertambangan dan Penggalian,ADHB,2022,32163.0
Sulawesi Tenggara,B,Pertambangan dan Penggalian,ADHB,2023,37767.0
Sulawesi Tenggara,B,Pertambangan dan Penggalian,ADHB,2024,40028.0
Sulawesi Tenggara,C,Industri Pengolahan,ADHB,2020,9430.0
Sulawesi Tenggara,C,Industri Pengolahan,ADHB,2021,10641.0
Sulawesi Tenggara,C,Industri Pengolahan,ADHB,2022,13283.0
Sulawesi Tenggara,C,Industri Pengolahan,ADHB,2023,15455.0
Sulawesi Tenggara,C,Industri Pengolahan,ADHB,2024,17805.0
Sulawesi Tenggara,D,Pengadaan Listrik dan Gas,ADHB,2020,51.0
Sulawesi Tenggara,D,Pengadaan Listrik dan Gas,ADHB,2021,56.0
Sulawesi Tenggara,D,Pengadaan Listrik dan Gas,ADHB,2022,64.0
Sulawesi Tenggara,D,Pengadaan Listrik dan Gas,ADHB,2023,69.0
Sulawesi Tenggara,D,Pengadaan Listrik dan Gas,ADHB,2024,71.0
Sulawesi Tenggara,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHB,2020,224.0
Sulawesi Tenggara,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHB,2021,231.0
Sulawesi Tenggara,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHB,2022,236.0
Sulawesi Tenggara,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHB,2023,252.0
Sulawesi Tenggara,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHB,2024,257.0
Sulawesi Tenggara,F,Konstruksi,ADHB,2020,17668.0
Sulawesi Tenggara,F,Konstruksi,ADHB,2021,20244.0
Sulawesi Tenggara,F,Konstruksi,ADHB,2022,21512.0
Sulawesi Tenggara,F,Konstruksi,ADHB,2023,22238.0
Sulawesi Tenggara,F,Konstruksi,ADHB,2024,23018.0
Sulawesi Tenggara,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHB,2020,16319.0
Sulawesi Tenggara,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHB,2021,17822.0
Sulawesi Tenggara,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHB,2022,20360.0
Sulawesi Tenggara,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHB,2023,22398.0
Sulawesi Tenggara,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHB,2024,23733.0
Sulawesi Tenggara,H,Transportasi dan Pergudangan,ADHB,2020,5299.0
Sulawesi Tenggara,H,Transportasi dan Pergudangan,ADHB,2021,5328.0
Sulawesi Tenggara,H,Transportasi dan Pergudangan,ADHB,2022,6879.0
Sulawesi Tenggara,H,Transportasi dan Pergudangan,ADHB,2023,8122.0
Sulawesi Tenggara,H,Transportasi dan Pergudangan,ADHB,2024,8597.0
Sulawesi Tenggara,I,Penyediaan Akomodasi dan Makan Minum,ADHB,2020,710.0
Sulawesi Tenggara,I,Penyediaan Akomodasi dan Makan Minum,ADHB,2021,745.0
Sulawesi Tenggara,I,Penyediaan Akomodasi dan Makan Minum,ADHB,2022,827.0
Sulawesi Tenggara,I,Penyediaan Akomodasi dan Makan Minum,ADHB,2023,885.0
Sulawesi Tenggara,I,Penyediaan Akomodasi dan Makan Minum,ADHB,2024,945.0
Sulawesi Tenggara,J,Informasi dan Komunikasi,ADHB,2020,2469.0
Sulawesi Tenggara,J,Informasi dan Komunikasi,ADHB,2021,2458.0
Sulawesi Tenggara,J,Informasi dan Komunikasi,ADHB,2022,2683.0
Sulawesi Tenggara,J,Informasi dan Komunikasi,ADHB,2023,2825.0
Sulawesi Tenggara,J,Informasi dan Komunikasi,ADHB,2024,3017.0
Sulawesi Tenggara,K,Jasa Keuangan dan Asuransi,ADHB,2020,3114.0
Sulawesi Tenggara,K,Jasa Keuangan dan Asuransi,ADHB,2021,3489.0
Sulawesi Tenggara,K,Jasa Keuangan dan Asuransi,ADHB,2022,3850.0
Sulawesi Tenggara,K,Jasa Keuangan dan Asuransi,ADHB,2023,4158.0
Sulawesi Tenggara,K,Jasa Keuangan dan Asuransi,ADHB,2024,4204.0
Sulawesi Tenggara,L,Real Estate,ADHB,2020,1749.0
Sulawesi Tenggara,L,Real Estate,ADHB,2021,1810.0
Sulawesi Tenggara,L,Real Estate,ADHB,2022,1934.0
Sulawesi Tenggara,L,Real Estate,ADHB,2023,1990.0
Sulawesi Tenggara,L,Real Estate,ADHB,2024,2086.0
Sulawesi Tenggara,"M,N",Jasa Perusahaan,ADHB,2020,258.0
Sulawesi Tenggara,"M,N",Jasa Perusahaan,ADHB,2021,268.0
Sulawesi Tenggara,"M,N",Jasa Perusahaan,ADHB,2022,317.0
Sulawesi Tenggara,"M,N",Jasa Perusahaan,ADHB,2023,352.0
Sulawesi Tenggara,"M,N",Jasa Perusahaan,ADHB,2024,385.0
Sulawesi Tenggara,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHB,2020,6737.0
Sulawesi Tenggara,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHB,2021,6955.0
Sulawesi Tenggara,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHB,2022,7301.0
Sulawesi Tenggara,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHB,2023,7780.0
Sulawesi Tenggara,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHB,2024,8912.0
Sulawesi Tenggara,P,Jasa Pendidikan,ADHB,2020,6071.0
Sulawesi Tenggara,P,Jasa Pendidikan,ADHB,2021,6458.0
Sulawesi Tenggara,P,Jasa Pendidikan,ADHB,2022,7147.0
Sulawesi Tenggara,P,Jasa Pendidikan,ADHB,2023,7803.0
Sulawesi Tenggara,P,Jasa Pendidikan,ADHB,2024,8269.0
Sulawesi Tenggara,Q,Jasa Kesehatan dan Kegiatan Sosial,ADHB,2020,1303.0
Sulawesi Tenggara,Q,Jasa Kesehatan dan Kegiatan Sosial,ADHB,2021,1421.0
Sulawesi Tenggara,Q,Jasa Kesehatan dan Kegiatan Sosial,ADHB,2022,1476.0
Sulawesi Tenggara,Q,Jasa Kesehatan dan Kegiatan Sosial,ADHB,2023,1510.0
Sulawesi Tenggara,Q,Jasa Kesehatan dan Kegiatan Sosial,ADHB,2024,1597.0
Sulawesi Tenggara,"R,S,T,U",Jasa lainnya,ADHB,2020,1559.0
Sulawesi Tenggara,"R,S,T,U",Jasa lainnya,ADHB,2021,1637.0
Sulawesi Tenggara,"R,S,T,U",Jasa lainnya,ADHB,2022,1805.0
Sulawesi Tenggara,"R,S,T,U",Jasa lainnya,ADHB,2023,2029.0
Sulawesi Tenggara,"R,S,T,U",Jasa lainnya,ADHB,2024,2062.0
Sulawesi Tenggara,A,"Pertanian, Kehutanan, dan Perikanan",ADHK,2020,21728.0
Sulawesi Tenggara,A,"Pertanian, Kehutanan, dan Perikanan",ADHK,2021,22247.0
Sulawesi Tenggara,A,"Pertanian, Kehutanan, dan Perikanan",ADHK,2022,23755.0
Sulawesi Tenggara,A,"Pertanian, Kehutanan, dan Perikanan",ADHK,2023,24780.0
Sulawesi Tenggara,A,"Pertanian, Kehutanan, dan Perikanan",ADHK,2024,25735.0
Sulawesi Tenggara,B,Pertambangan dan Penggalian,ADHK,2020,18505.0
Sulawesi Tenggara,B,Pertambangan dan Penggalian,ADHK,2021,18559.0
Sulawesi Tenggara,B,Pertambangan dan Penggalian,ADHK,2022,18838.0
Sulawesi Tenggara,B,Pertambangan dan Penggalian,ADHK,2023,20347.0
Sulawesi Tenggara,B,Pertambangan dan Penggalian,ADHK,2024,21617.0
Sulawesi Tenggara,C,Industri Pengolahan,ADHK,2020,6709.0
Sulawesi Tenggara,C,Industri Pengolahan,ADHK,2021,7137.0
Sulawesi Tenggara,C,Industri Pengolahan,ADHK,2022,8337.0
Sulawesi Tenggara,C,Industri Pengolahan,ADHK,2023,9404.0
Sulawesi Tenggara,C,Industri Pengolahan,ADHK,2024,10625.0
Sulawesi Tenggara,D,Pengadaan Listrik dan Gas,ADHK,2020,47.0
Sulawesi Tenggara,D,Pengadaan Listrik dan Gas,ADHK,2021,51.0
Sulawesi Tenggara,D,Pengadaan Listrik dan Gas,ADHK,2022,55.0
Sulawesi Tenggara,D,Pengadaan Listrik dan Gas,ADHK,2023,58.0
Sulawesi Tenggara,D,Pengadaan Listrik dan Gas,ADHK,2024,60.0
Sulawesi Tenggara,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHK,2020,177.0
Sulawesi Tenggara,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHK,2021,181.0
Sulawesi Tenggara,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHK,2022,178.0
Sulawesi Tenggara,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHK,2023,187.0
Sulawesi Tenggara,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHK,2024,185.0
Sulawesi Tenggara,F,Konstruksi,ADHK,2020,12010.0
Sulawesi Tenggara,F,Konstruksi,ADHK,2021,13227.0
Sulawesi Tenggara,F,Konstruksi,ADHK,2022,13198.0
Sulawesi Tenggara,F,Konstruksi,ADHK,2023,13204.0
Sulawesi Tenggara,F,Konstruksi,ADHK,2024,13570.0
Sulawesi Tenggara,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHK,2020,11677.0
Sulawesi Tenggara,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHK,2021,12607.0
Sulawesi Tenggara,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHK,2022,13588.0
Sulawesi Tenggara,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHK,2023,14262.0
Sulawesi Tenggara,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHK,2024,14791.0
Sulawesi Tenggara,H,Transportasi dan Pergudangan,ADHK,2020,4164.0
Sulawesi Tenggara,H,Transportasi dan Pergudangan,ADHK,2021,4170.0
Sulawesi Tenggara,H,Transportasi dan Pergudangan,ADHK,2022,4595.0
Sulawesi Tenggara,H,Transportasi dan Pergudangan,ADHK,2023,4835.0
Sulawesi Tenggara,H,Transportasi dan Pergudangan,ADHK,2024,5044.0
Sulawesi Tenggara,I,Penyediaan Akomodasi dan Makan Minum,ADHK,2020,519.0
Sulawesi Tenggara,I,Penyediaan Akomodasi dan Makan Minum,ADHK,2021,541.0
Sulawesi Tenggara,I,Penyediaan Akomodasi dan Makan Minum,ADHK,2022,587.0
Sulawesi Tenggara,I,Penyediaan Akomodasi dan Makan Minum,ADHK,2023,617.0
Sulawesi Tenggara,I,Penyediaan Akomodasi dan Makan Minum,ADHK,2024,643.0
Sulawesi Tenggara,J,Informasi dan Komunikasi,ADHK,2020,2529.0
Sulawesi Tenggara,J,Informasi dan Komunikasi,ADHK,2021,2621.0
Sulawesi Tenggara,J,Informasi dan Komunikasi,ADHK,2022,2864.0
Sulawesi Tenggara,J,Informasi dan Komunikasi,ADHK,2023,3030.0
Sulawesi Tenggara,J,Informasi dan Komunikasi,ADHK,2024,3267.0
Sulawesi Tenggara,K,Jasa Keuangan dan Asuransi,ADHK,2020,2151.0
Sulawesi Tenggara,K,Jasa Keuangan dan Asuransi,ADHK,2021,2299.0
Sulawesi Tenggara,K,Jasa Keuangan dan Asuransi,ADHK,2022,2366.0
Sulawesi Tenggara,K,Jasa Keuangan dan Asuransi,ADHK,2023,2516.0
Sulawesi Tenggara,K,Jasa Keuangan dan Asuransi,ADHK,2024,2516.0
Sulawesi Tenggara,L,Real Estate,ADHK,2020,1386.0
Sulawesi Tenggara,L,Real Estate,ADHK,2021,1425.0
Sulawesi Tenggara,L,Real Estate,ADHK,2022,1458.0
Sulawesi Tenggara,L,Real Estate,ADHK,2023,1471.0
Sulawesi Tenggara,L,Real Estate,ADHK,2024,1535.0
Sulawesi Tenggara,"M,N",Jasa Perusahaan,ADHK,2020,190.0
Sulawesi Tenggara,"M,N",Jasa Perusahaan,ADHK,2021,193.0
Sulawesi Tenggara,"M,N",Jasa Perusahaan,ADHK,2022,217.0
Sulawesi Tenggara,"M,N",Jasa Perusahaan,ADHK,2023,229.0
Sulawesi Tenggara,"M,N",Jasa Perusahaan,ADHK,2024,246.0
Sulawesi Tenggara,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHK,2020,4747.0
Sulawesi Tenggara,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHK,2021,4838.0
Sulawesi Tenggara,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHK,2022,5062.0
Sulawesi Tenggara,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHK,2023,5301.0
Sulawesi Tenggara,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHK,2024,5936.0
Sulawesi Tenggara,P,Jasa Pendidikan,ADHK,2020,4648.0
Sulawesi Tenggara,P,Jasa Pendidikan,ADHK,2021,4818.0
Sulawesi Tenggara,P,Jasa Pendidikan,ADHK,2022,5076.0
Sulawesi Tenggara,P,Jasa Pendidikan,ADHK,2023,5296.0
Sulawesi Tenggara,P,Jasa Pendidikan,ADHK,2024,5504.0
Sulawesi Tenggara,Q,Jasa Kesehatan dan Kegiatan Sosial,ADHK,2020,992.0
Sulawesi Tenggara,Q,Jasa Kesehatan dan Kegiatan Sosial,ADHK,2021,1066.0
Sulawesi Tenggara,Q,Jasa Kesehatan dan Kegiatan Sosial,ADHK,2022,1091.0
Sulawesi Tenggara,Q,Jasa Kesehatan dan Kegiatan Sosial,ADHK,2023,1097.0
Sulawesi Tenggara,Q,Jasa Kesehatan dan Kegiatan Sosial,ADHK,2024,1156.0
Sulawesi Tenggara,"R,S,T,U",Jasa lainnya,ADHK,2020,1265.0
Sulawesi Tenggara,"R,S,T,U",Jasa lainnya,ADHK,2021,1296.0
Sulawesi Tenggara,"R,S,T,U",Jasa lainnya,ADHK,2022,1392.0
Sulawesi Tenggara,"R,S,T,U",Jasa lainnya,ADHK,2023,1519.0
Sulawesi Tenggara,"R,S,T,U",Jasa lainnya,ADHK,2024,1559.0
Gorontalo,A,"Pertanian, Kehutanan, dan Perikanan",ADHB,2020,16188.0
Gorontalo,A,"Pertanian, Kehutanan, dan Perikanan",ADHB,2021,17082.0
Gorontalo,A,"Pertanian, Kehutanan, dan Perikanan",ADHB,2022,18073.0
Gorontalo,A,"Pertanian, Kehutanan, dan Perikanan",ADHB,2023,19387.0
Gorontalo,A,"Pertanian, Kehutanan, dan Perikanan",ADHB,2024,20344.0
Gorontalo,B,Pertambangan dan Penggalian,ADHB,2020,468.0
Gorontalo,B,Pertambangan dan Penggalian,ADHB,2021,483.0
Gorontalo,B,Pertambangan dan Penggalian,ADHB,2022,519.0
Gorontalo,B,Pertambangan dan Penggalian,ADHB,2023,562.0
Gorontalo,B,Pertambangan dan Penggalian,ADHB,2024,609.0
Gorontalo,C,Industri Pengolahan,ADHB,2020,1800.0
Gorontalo,C,Industri Pengolahan,ADHB,2021,1936.0
Gorontalo,C,Industri Pengolahan,ADHB,2022,2171.0
Gorontalo,C,Industri Pengolahan,ADHB,2023,2274.0
Gorontalo,C,Industri Pengolahan,ADHB,2024,2397.0
Gorontalo,D,Pengadaan Listrik dan Gas,ADHB,2020,21.0
Gorontalo,D,Pengadaan Listrik dan Gas,ADHB,2021,22.0
Gorontalo,D,Pengadaan Listrik dan Gas,ADHB,2022,24.0
Gorontalo,D,Pengadaan Listrik dan Gas,ADHB,2023,26.0
Gorontalo,D,Pengadaan Listrik dan Gas,ADHB,2024,26.0
Gorontalo,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHB,2020,26.0
Gorontalo,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHB,2021,27.0
Gorontalo,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHB,2022,28.0
Gorontalo,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHB,2023,29.0
Gorontalo,E,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",ADHB,2024,31.0
Gorontalo,F,Konstruksi,ADHB,2020,4399.0
Gorontalo,F,Konstruksi,ADHB,2021,4597.0
Gorontalo,F,Konstruksi,ADHB,2022,5190.0
Gorontalo,F,Konstruksi,ADHB,2023,5717.0
Gorontalo,F,Konstruksi,ADHB,2024,6186.0
Gorontalo,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHB,2020,5100.0
Gorontalo,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHB,2021,5387.0
Gorontalo,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHB,2022,6220.0
Gorontalo,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHB,2023,7075.0
Gorontalo,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,ADHB,2024,7757.0
Gorontalo,H,Transportasi dan Pergudangan,ADHB,2020,2246.0
Gorontalo,H,Transportasi dan Pergudangan,ADHB,2021,2325.0
Gorontalo,H,Transportasi dan Pergudangan,ADHB,2022,2669.0
Gorontalo,H,Transportasi dan Pergudangan,ADHB,2023,3040.0
Gorontalo,H,Transportasi dan Pergudangan,ADHB,2024,3296.0
Gorontalo,I,Penyediaan Akomodasi dan Makan Minum,ADHB,2020,964.0
Gorontalo,I,Penyediaan Akomodasi dan Makan Minum,ADHB,2021,1009.0
Gorontalo,I,Penyediaan Akomodasi dan Makan Minum,ADHB,2022,1076.0
Gorontalo,I,Penyediaan Akomodasi dan Makan Minum,ADHB,2023,1156.0
Gorontalo,I,Penyediaan Akomodasi dan Makan Minum,ADHB,2024,1250.0
Gorontalo,J,Informasi dan Komunikasi,ADHB,2020,1145.0
Gorontalo,J,Informasi dan Komunikasi,ADHB,2021,1184.0
Gorontalo,J,Informasi dan Komunikasi,ADHB,2022,1286.0
Gorontalo,J,Informasi dan Komunikasi,ADHB,2023,1371.0
Gorontalo,J,Informasi dan Komunikasi,ADHB,2024,1463.0
Gorontalo,K,Jasa Keuangan dan Asuransi,ADHB,2020,1870.0
Gorontalo,K,Jasa Keuangan dan Asuransi,ADHB,2021,2141.0
Gorontalo,K,Jasa Keuangan dan Asuransi,ADHB,2022,2192.0
Gorontalo,K,Jasa Keuangan dan Asuransi,ADHB,2023,2070.0
Gorontalo,K,Jasa Keuangan dan Asuransi,ADHB,2024,2123.0
Gorontalo,L,Real Estate,ADHB,2020,779.0
Gorontalo,L,Real Estate,ADHB,2021,756.0
Gorontalo,L,Real Estate,ADHB,2022,821.0
Gorontalo,L,Real Estate,ADHB,2023,820.0
Gorontalo,L,Real Estate,ADHB,2024,863.0
Gorontalo,"M,N",Jasa Perusahaan,ADHB,2020,36.0
Gorontalo,"M,N",Jasa Perusahaan,ADHB,2021,38.0
Gorontalo,"M,N",Jasa Perusahaan,ADHB,2022,43.0
Gorontalo,"M,N",Jasa Perusahaan,ADHB,2023,42.0
Gorontalo,"M,N",Jasa Perusahaan,ADHB,2024,43.0
Gorontalo,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHB,2020,2628.0
Gorontalo,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHB,2021,2645.0
Gorontalo,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHB,2022,2803.0
Gorontalo,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHB,2023,2985.0
Gorontalo,O,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",ADHB,2024,3140.0
Gorontalo,P,Jasa Pendidikan,ADHB,2020,1948.0
Gorontalo,P,Jasa Pendidikan,ADHB,2021,2018.0
Gorontalo,P,Jasa Pendidikan,ADHB,2022,2124.0
Gorontalo,P,Jasa Pendidikan,ADHB,2023,2250.0
Gorontalo,P,Jasa Pendidikan,ADHB,2024,2277.0
